,county,state,latitude,longitude,date
1606,Crawford County,Michigan,44.821670000000005,-84.47610999999999,2000-07-15
1608,Delta County,Michigan,46.01278,-86.81917,1986-07-15
1609,Delta County,Michigan,45.87165,-87.02158,1997-10-13
1610,Delta County,Michigan,45.74023,-87.09378000000001,2001-07-16
1611,Delta County,Michigan,45.78247,-87.32600000000001,2005-10-22
1614,Delta County,Michigan,45.93311,-87.05026,2014-04-23
1615,Delta County,Michigan,45.892590000000006,-87.04828,2016-11-26
1616,Delta County,Michigan,46.06728,-87.15701,2018-05-30
1619,Alcona County,Michigan,44.6375,-83.51418000000001,2003-11-07
1620,Wadena County,Minnesota,46.50385,-95.11484,1992-08-15
1621,Todd County,Minnesota,45.95602,-94.87069,1989-04-22
1622,Stearns County,Minnesota,45.8,-94.27725,2018-03-17
1625,Marshall County,Minnesota,48.52579,-96.28425,1978-11-04
1629,Hubbard County,Minnesota,47.1589,-94.83755,2008-06-21
1630,Houston County,Minnesota,46.73252,-94.68516,1975-10-01
1631,Fillmore County,Minnesota,43.80075,-92.36145,2002-05-19
1632,Crow Wing County,Minnesota,46.781490000000005,-93.81888000000001,1978-09-01
1633,Cook County,Minnesota,48.0607,-90.58915,2007-03-11
1634,Cook County,Minnesota,46.06195,-90.0545,2013-08-18
1635,Fillmore County,Minnesota,43.80075,-92.36145,2005-10-08
1640,Itasca County,Minnesota,47.49753,-93.61480999999999,1999-09-15
1641,Itasca County,Minnesota,47.323,-93.9137,2006-06-20
1642,Itasca County,Minnesota,47.31732,-93.28008,2009-07-11
1643,Itasca County,Minnesota,47.5,-93.0,2009-08-16
1644,Itasca County,Minnesota,47.65885,-93.75745,2013-03-03
1645,Itasca County,Minnesota,47.765240000000006,-94.07876999999999,2015-06-03
1648,Pine County,Minnesota,46.02361,-92.88618000000001,2004-06-01
1649,Pine County,Minnesota,46.3725,-92.83521,2007-02-23
1650,Pine County,Minnesota,46.3666,-92.84309,2007-06-10
1651,Roseau County,Minnesota,48.8572,-96.0073,2013-04-09
1655,St. Louis County,Minnesota,48.1784,-92.12065,1986-05-17
1660,St. Louis County,Minnesota,47.27147,-93.02428,2004-07-17
1661,St. Louis County,Minnesota,47.5754,-92.53,2006-11-10
1662,St. Louis County,Minnesota,47.51591,-92.6349,2009-10-18
1663,St. Louis County,Minnesota,48.138259999999995,-92.2895,2011-08-22
1665,St. Louis County,Minnesota,47.4284,-92.01759,2012-09-03
1667,St. Louis County,Minnesota,48.1316,-92.296,2013-06-28
1668,St. Louis County,Minnesota,47.47025,-92.75357,2014-10-23
1669,St. Louis County,Minnesota,47.83334,-92.92708,2018-07-17
1670,St. Louis County,Minnesota,46.924170000000004,-92.83774,2019-07-25
1671,St. Louis County,Minnesota,47.87965,-91.97748,2020-11-09
1672,Alcona County,Michigan,44.56215,-83.78585,2006-10-01
1673,Alcona County,Michigan,44.62,-83.62335,2011-05-19
1674,Alcona County,Michigan,44.68047,-83.61314,2013-07-31
1675,Alcona County,Michigan,44.56203,-83.45052,2018-06-27
1678,Carlton County,Minnesota,46.69303,-92.49979,1977-09-03
1680,Anoka County,Minnesota,45.1836,-93.06226,2000-02-21
1681,Wayne County,Missouri,36.57869,-90.21339,2007-11-18
1682,Washington County,Missouri,38.039,-90.7517,1956-10-15
1683,Vernon County,Missouri,37.85524,-94.11218000000001,2011-11-22
1684,Texas County,Missouri,37.5656,-92.1426,1977-03-15
1685,Taney County,Missouri,36.66887,-93.29459,1994-08-23
1686,Stone County,Missouri,36.67065,-93.65774,1975-07-15
1687,Stoddard County,Missouri,36.87593,-89.86899,1986-01-14
1688,Ste. Genevieve County,Missouri,37.718,-90.177,1976-04-10
1689,St. Louis County,Missouri,38.73802,-90.53249,1976-10-20
1690,St. Francois County,Missouri,37.40025,-90.23058,2012-10-15
1691,St. Clair County,Missouri,37.9939,-93.8794,1977-08-15
1692,St. Clair County,Missouri,38.0944,-93.5577,1982-07-15
1693,St. Francois County,Missouri,37.5965,-90.4935,2017-04-13
1694,St. Louis County,Missouri,38.69428,-90.52986999999999,2005-10-15
1695,Ste. Genevieve County,Missouri,37.8602,-90.0329,2000-05-31
1696,Stone County,Missouri,36.63621,-93.31413,1981-08-01
1698,Stone County,Missouri,36.73,-93.51,2004-11-21
1700,Taney County,Missouri,36.71418,-93.25712,2006-03-17
1701,Taney County,Missouri,36.3881,-93.1073,2009-03-09
1703,Taney County,Missouri,36.39835,-93.14626,2013-10-15
1704,Taney County,Missouri,36.72415,-93.11721999999999,2018-02-12
1705,Texas County,Missouri,37.27,-91.985,1990-10-19
1706,Vernon County,Missouri,37.8322,-95.32129,2012-02-22
1707,Vernon County,Missouri,37.84203,-94.6028,2012-09-18
1708,Vernon County,Missouri,37.915440000000004,-94.32079,2012-09-21
1709,Vernon County,Missouri,37.84239,-94.60359,2012-10-24
1710,Washington County,Missouri,38.11468,-91.06546999999999,1989-11-18
1711,Wayne County,Missouri,37.18847,-90.52135,2010-05-25
1714,Beltrami County,Minnesota,47.4914,-94.57375,1983-11-23
1717,Beltrami County,Minnesota,47.8764,-95.0168,2005-02-06
1718,Beltrami County,Minnesota,47.43842,-94.98708,2010-12-04
1719,Beltrami County,Minnesota,47.52413,-94.88525,2013-12-18
1721,Beltrami County,Minnesota,47.48271,-95.05023,2014-07-15
1724,Cass County,Minnesota,47.3304,-94.1211,2006-06-06
1725,Cass County,Minnesota,46.67197,-94.80162,2008-08-11
1726,Cass County,Minnesota,47.39974,-94.41713,2011-08-11
1727,St. Charles County,Missouri,38.655,-90.675,1976-08-01
1728,Shannon County,Missouri,37.2306,-91.30804,2006-06-18
1729,Scott County,Missouri,37.236,-89.55949,1969-07-16
1730,Ripley County,Missouri,38.21285,-90.66216,1983-10-25
1731,Reynolds County,Missouri,37.30427,-90.83465,2014-07-16
1733,Pulaski County,Missouri,37.714,-92.17299999999999,1982-05-15
1734,Polk County,Missouri,37.7664,-93.5395,2000-04-21
1736,Phelps County,Missouri,38.012229999999995,-91.64719000000001,2007-01-09
1737,Pemiscot County,Missouri,36.00565,-89.67815,1960-08-15
1738,Ozark County,Missouri,36.615,-92.425,2004-12-05
1739,Newton County,Missouri,37.03575,-94.52888,2010-06-22
1740,Morgan County,Missouri,38.3085,-92.8254,2004-11-20
1741,Montgomery County,Missouri,39.1405,-91.419,1976-09-01
1742,Oregon County,Missouri,36.6,-91.2,1971-06-01
1743,Ozark County,Missouri,36.4504,-92.2428,2007-11-15
1744,Pemiscot County,Missouri,36.06055,-89.98725,1961-10-15
1745,Pike County,Missouri,39.3735,-91.09299999999999,1972-07-15
1746,Pike County,Missouri,39.445,-91.07,1973-04-04
1747,Pike County,Missouri,39.29007,-91.09014,1991-03-31
1749,Polk County,Missouri,37.54661,-93.41,2001-07-20
1750,Pulaski County,Missouri,37.82861,-92.20055,1989-02-15
1751,Pulaski County,Missouri,37.50983,-92.22327,2012-09-04
1752,Pulaski County,Missouri,37.422,-91.57799999999999,2013-07-15
1753,Pulaski County,Missouri,37.4504,-92.5415,2014-10-01
1755,Ray County,Missouri,39.208940000000005,-94.2908,2012-11-15
1757,Reynolds County,Missouri,37.05571,-90.89388000000001,2015-10-11
1759,Ripley County,Missouri,36.66708,-90.9525,1998-04-25
1760,Scott County,Missouri,37.286,-89.6075,1994-11-11
1761,Shannon County,Missouri,36.469,-91.154,2012-05-16
1762,Mississippi County,Missouri,36.9897,-89.25555,2016-08-01
1763,Miller County,Missouri,38.305,-92.411,2004-12-05
1764,Mercer County,Missouri,40.577729999999995,-93.64312,2015-04-24
1765,McDonald County,Missouri,36.507870000000004,-94.2319,2009-09-25
1766,Marion County,Missouri,39.8397,-91.6533,1997-06-15
1768,Madison County,Missouri,37.5562,-90.2488,1986-05-31
1769,Livingston County,Missouri,39.83804,-93.6515,2021-06-11
1770,Lawrence County,Missouri,37.114329999999995,-93.71506,1977-09-01
1771,Lafayette County,Missouri,39.1175,-93.4025,2003-07-11
1772,Jefferson County,Missouri,38.21719,-90.50072,1989-01-14
1773,Jackson County,Missouri,39.04035,-94.16049,1991-10-19
1774,Howell County,Missouri,36.97061,-92.09264,1967-07-30
1775,Henry County,Missouri,38.46253,-93.91736999999999,1998-11-20
1776,Harrison County,Missouri,40.39956,-94.02478,1979-08-01
1777,Iron County,Missouri,37.66643,-90.86792,2009-09-24
1779,Jackson County,Missouri,39.03445,-94.10855,2013-02-12
1780,Jackson County,Missouri,38.5229,-94.19245,2013-03-08
1781,Jackson County,Missouri,38.524,-94.1927,2013-05-19
1782,Jackson County,Missouri,38.5992,-94.1057,2013-06-07
1783,Jackson County,Missouri,38.99353,-94.22043000000001,2014-03-05
1785,Jackson County,Missouri,39.00875,-94.30658000000001,2016-05-05
1786,Jackson County,Missouri,38.521,-94.18799999999999,2020-08-08
1787,Jasper County,Missouri,37.18124,-94.47345,2008-01-22
1788,Jefferson County,Missouri,38.22635,-90.39488,1999-04-15
1789,Jefferson County,Missouri,38.4063,-90.7357,2009-11-24
1791,Jefferson County,Missouri,38.459270000000004,-90.55145,2015-02-15
1793,Lafayette County,Missouri,39.30745,-94.59565,2013-04-27
1794,Lawrence County,Missouri,37.192009999999996,-93.73122,1991-11-15
1795,Lawrence County,Missouri,37.117,-93.89399999999999,1997-07-19
1796,Lawrence County,Missouri,36.589,-93.3945,1997-11-12
1797,McDonald County,Missouri,36.51627,-94.60989000000001,2010-09-12
1798,Miller County,Missouri,38.1875,-92.337,2016-08-18
1799,Greene County,Missouri,37.07354,-93.13545,1988-06-01
1800,Gasconade County,Missouri,38.441,-91.6284,1954-06-30
1801,Franklin County,Missouri,38.40685,-90.7,2002-10-09
1802,Douglas County,Missouri,36.8109,-92.3046,1980-10-27
1803,Dent County,Missouri,37.39315,-91.3012,1971-11-17
1805,Dade County,Missouri,37.487429999999996,-93.86594000000001,1978-12-13
1806,Crawford County,Missouri,37.8597,-91.432,1977-08-15
1807,Cooper County,Missouri,38.437,-92.40799999999999,1973-06-13
1808,Clinton County,Missouri,39.60238,-94.40015,2014-07-11
1809,Clay County,Missouri,39.2475,-94.271,2012-05-19
1810,Chariton County,Missouri,39.7557,-92.9282,2004-11-21
1811,Cedar County,Missouri,37.87153,-93.82087,2005-11-18
1812,Cass County,Missouri,38.7437,-94.2633,1983-05-15
1814,Camden County,Missouri,38.16811,-92.79309,1973-07-01
1815,Callaway County,Missouri,38.567240000000005,-92.07335,1999-06-30
1816,Callaway County,Missouri,38.62,-91.96238000000001,2004-12-06
1817,Camden County,Missouri,38.044140000000006,-92.97639000000001,1986-06-15
1818,Cass County,Missouri,38.586,-94.286,1983-10-15
1819,Cass County,Missouri,38.397,-94.33200000000001,1988-12-14
1820,Cass County,Missouri,38.3905,-94.352,1989-10-13
1821,Cass County,Missouri,38.46156,-94.14296999999999,2020-07-23
1822,Cedar County,Missouri,37.664,-93.684,2007-04-15
1823,Clinton County,Missouri,39.501999999999995,-94.29428,2018-01-29
1824,Cooper County,Missouri,38.811240000000005,-92.59781,1975-10-15
1826,Crawford County,Missouri,37.93125,-91.33569,1997-08-15
1827,Crawford County,Missouri,38.11203,-91.1569,2004-12-05
1828,Crawford County,Missouri,38.2081,-91.16042,2009-10-15
1829,Crawford County,Missouri,37.99225,-91.42575,2010-06-01
1830,Dent County,Missouri,37.63169,-91.41383,2005-04-15
1831,Douglas County,Missouri,37.02496,-92.11988000000001,1982-11-15
1832,Douglas County,Missouri,36.94109,-92.7622,1986-08-14
1833,Douglas County,Missouri,36.7548,-92.1527,2004-11-19
1834,Franklin County,Missouri,37.79465,-90.79885999999999,2005-08-25
1836,Franklin County,Missouri,38.203,-90.5545,2019-03-08
1837,Gasconade County,Missouri,38.28,-91.6253,2003-04-11
1838,Greene County,Missouri,37.0968,-93.4303,2002-08-09
1839,Greene County,Missouri,37.3317,-93.61399999999999,2004-12-05
1841,Boone County,Missouri,38.93704,-92.32704,2000-05-01
1843,Barry County,Missouri,36.8133,-93.8232,2004-12-06
1844,Andrew County,Missouri,39.859,-94.85600000000001,2007-07-17
1845,Pearl River County,Mississippi,30.46825,-89.6918,1997-10-12
1846,Panola County,Mississippi,34.31605,-89.845,1997-10-16
1848,Lowndes County,Mississippi,33.50025,-88.40335,1978-08-06
1849,Lauderdale County,Mississippi,32.2714,-88.7496,1975-08-14
1850,Jackson County,Mississippi,30.38345,-88.72985,2001-09-08
1851,Hinds County,Mississippi,32.40191,-90.19371,1979-10-10
1852,Hancock County,Mississippi,30.2464,-89.6111,1975-07-01
1853,George County,Mississippi,30.97675,-89.0338,2005-01-13
1854,Franklin County,Mississippi,31.39275,-91.08505,1979-11-28
1855,Clarke County,Mississippi,32.036,-88.77015,1987-10-10
1856,Clarke County,Mississippi,32.036,-88.77015,1987-10-10
1857,Clarke County,Mississippi,32.1806,-88.86399999999999,2004-06-15
1858,Clarke County,Mississippi,32.09515,-88.68893,2010-10-21
1859,Lauderdale County,Mississippi,32.3372,-88.74805,1977-04-30
1860,Lauderdale County,Mississippi,32.31255,-88.65135,1981-08-15
1861,Barry County,Missouri,36.7279,-93.6383,2008-07-04
1862,Boone County,Missouri,39.08817,-92.31900999999999,2004-07-13
1863,Boone County,Missouri,38.9099,-92.36771,2008-01-20
1864,Boone County,Missouri,38.485,-92.225,2014-04-27
1865,Boone County,Missouri,38.4125,-92.1855,2020-05-14
1866,Buchanan County,Missouri,39.3875,-94.43649,1996-06-08
1867,Bolivar County,Mississippi,33.56555,-90.8022,2005-01-30
1868,Attala County,Mississippi,33.10925,-89.59135,1950-01-01
1869,Amite County,Mississippi,31.1603,-90.71574,1973-01-01
1872,Spartanburg County,South Carolina,35.148,-81.861,1969-07-18
1873,Richland County,South Carolina,34.0431,-80.80685,1964-10-10
1874,Pickens County,South Carolina,34.52414,-82.38998000000001,1981-07-11
1875,Newberry County,South Carolina,34.39092,-81.54448000000001,2020-10-31
1876,Laurens County,South Carolina,34.53654,-81.70052,1991-12-06
1879,Horry County,South Carolina,33.72,-78.9211,1974-04-18
1880,Horry County,South Carolina,34.08725,-79.1246,1998-09-01
1881,Horry County,South Carolina,33.5155,-78.3829,2007-04-14
1883,Oconee County,South Carolina,34.45025,-82.56786,1975-07-01
1884,Oconee County,South Carolina,35.01305,-82.7962,1998-10-01
1885,Oconee County,South Carolina,34.65375,-83.11639,2005-12-05
1891,Fairfield County,South Carolina,34.421,-81.396,2006-05-08
1892,Dorchester County,South Carolina,33.096,-80.316,2007-01-14
1893,Darlington County,South Carolina,36.86345,-79.65835,1985-08-15
1894,Colleton County,South Carolina,32.9032,-80.65645,2005-02-11
1895,Chesterfield County,South Carolina,34.59,-80.3891,2003-10-17
1896,Cherokee County,South Carolina,34.9533,-81.56005,2003-04-15
1897,Charleston County,South Carolina,33.007,-80.156,1970-06-24
1899,Beaufort County,South Carolina,32.29968,-80.95958,2007-05-30
1900,Barnwell County,South Carolina,33.245,-81.359,1978-06-08
1901,Anderson County,South Carolina,34.35765,-82.82005,2007-06-01
1902,Allendale County,South Carolina,32.98597,-81.61264,2005-11-25
1903,Pennington County,South Dakota,43.89875,-103.4966,2006-11-04
1905,Lawrence County,South Dakota,44.386109999999995,-103.6183,2008-06-22
1908,Pennington County,South Dakota,44.21694,-103.7742,2019-06-27
1910,Berkeley County,South Carolina,33.132,-79.884,2004-10-20
1911,Berkeley County,South Carolina,33.0932,-79.8102,2021-03-15
1912,Cherokee County,South Carolina,35.14947,-81.60892,2021-10-30
1913,Colleton County,South Carolina,32.825,-80.559,2007-07-21
1914,Colleton County,South Carolina,33.045359999999995,-80.45451,2009-05-02
1915,Darlington County,South Carolina,34.374,-80.074,2006-03-13
1916,Jackson County,South Dakota,43.4471,-101.7312,2003-11-01
1917,Gregory County,South Dakota,43.37663,-99.1903,2006-11-14
1921,Unicoi County,Tennessee,36.155879999999996,-82.38587,2012-11-11
1922,Tipton County,Tennessee,35.5035,-89.91499,1981-10-15
1923,Sevier County,Tennessee,35.684490000000004,-83.53575,1970-04-01
1924,Scott County,Tennessee,36.3065,-84.34,1986-06-14
1928,Rutherford County,Tennessee,35.988,-86.5101,1988-08-15
1929,Rutherford County,Tennessee,35.94778,-86.36485,1993-03-15
1931,Sevier County,Tennessee,35.64151,-83.47565999999999,2002-07-01
1932,Sevier County,Tennessee,35.46865,-83.3626,2006-04-11
1933,Sevier County,Tennessee,35.4745,-83.3032,2008-08-30
1935,Shelby County,Tennessee,35.226,-89.94,1985-04-15
1936,Sullivan County,Tennessee,36.42846,-82.31094,1993-10-20
1937,Sumner County,Tennessee,36.30155,-86.60155,1966-04-15
1938,Sumner County,Tennessee,36.5802,-86.5104,1986-05-24
1939,Tipton County,Tennessee,35.537,-89.63499,1994-12-01
1941,Tipton County,Tennessee,35.416,-89.7735,2007-07-15
1944,Rhea County,Tennessee,35.5467,-85.02585,2004-03-01
1945,Polk County,Tennessee,35.1013,-84.3046,1986-10-14
1946,Perry County,Tennessee,35.545,-87.8084,2011-09-15
1947,Obion County,Tennessee,36.264509999999994,-89.25397,1978-06-17
1948,Morgan County,Tennessee,36.19746,-84.66167,2009-12-14
1950,Monroe County,Tennessee,35.3538,-84.0458,1987-03-14
1953,Marshall County,Tennessee,35.6753,-86.7074,1980-06-10
1954,Loudon County,Tennessee,35.404720000000005,-84.05056,2006-07-22
1956,Lawrence County,Tennessee,35.3218,-87.2932,1955-01-01
1959,Hickman County,Tennessee,35.94,-87.25375,1994-10-15
1961,Hickman County,Tennessee,35.78439,-87.44963,2009-07-17
1962,Lawrence County,Tennessee,35.0228,-87.2352,2008-05-31
1963,Lawrence County,Tennessee,35.22149,-87.39061,2021-06-12
1964,Lincoln County,Tennessee,35.10615,-86.46987,1987-10-01
1965,Lincoln County,Tennessee,35.11417,-86.465,2003-07-16
1971,Morgan County,Tennessee,36.105,-84.38335,2018-08-26
1973,Henderson County,Tennessee,35.80762,-88.30945,2005-02-09
1974,Haywood County,Tennessee,35.52335,-89.35205,2013-03-01
1975,Hawkins County,Tennessee,36.36264,-82.98764,1981-02-15
1976,Hardeman County,Tennessee,35.0055,-89.3808,1989-10-14
1977,Hamilton County,Tennessee,35.30146,-85.07263,2011-09-09
1978,Grundy County,Tennessee,35.23036,-85.75014,2000-04-10
1979,Greene County,Tennessee,36.0925,-82.3045,2009-07-18
1980,Grainger County,Tennessee,36.19408,-83.73153,2005-04-13
1981,Giles County,Tennessee,35.1918,-86.9094,1989-11-15
1982,Gibson County,Tennessee,36.0165,-88.76775,1974-04-15
1983,Fentress County,Tennessee,36.39403,-84.85902,2006-06-06
1984,Dyer County,Tennessee,36.09583,-89.48666,2005-01-10
1986,Davidson County,Tennessee,36.0917,-86.9803,1988-10-08
1987,Cumberland County,Tennessee,35.545,-85.0667,1970-12-19
1988,Crockett County,Tennessee,35.8606,-89.0912,1994-04-22
1990,Cumberland County,Tennessee,35.97231,-84.88466,2005-06-01
1991,Cumberland County,Tennessee,35.8823,-84.88694,2020-04-20
1993,Dickson County,Tennessee,36.1124,-87.4769,1987-07-10
1994,Dickson County,Tennessee,36.12318,-87.38542,1987-07-11
1995,Dyer County,Tennessee,36.02328,-89.17284000000001,2021-03-20
1996,Gibson County,Tennessee,36.16488,-89.03873,2007-06-15
1997,Giles County,Tennessee,35.204159999999995,-87.19556,2004-11-22
1998,Hawkins County,Tennessee,36.38632,-83.21461,2006-10-07
1999,Cheatham County,Tennessee,36.1874,-87.0886,2008-11-29
2003,Bradley County,Tennessee,35.185970000000005,-84.48414,2006-07-10
2004,Blount County,Tennessee,35.5559,-84.0475,2004-12-14
2005,Anderson County,Tennessee,36.2635,-83.91799999999999,1988-09-16
2006,Wise County,Texas,33.29083,-97.8375,2003-10-10
2007,Wilbarger County,Texas,34.31,-99.295,2016-07-23
2008,Wharton County,Texas,29.383329999999997,-96.25,2002-04-29
2009,Walker County,Texas,30.811999999999998,-95.75645,1961-11-11
2010,Victoria County,Texas,28.725,-97.06667,1997-08-22
2011,Van Zandt County,Texas,32.57306,-95.80556,2004-08-30
2012,Upshur County,Texas,32.58125,-94.86958,1976-10-01
2013,Van Zandt County,Texas,32.31565,-95.48671999999999,2015-10-30
2014,Walker County,Texas,30.616670000000003,-95.52722,1975-07-04
2015,Walker County,Texas,30.75,-95.37666,1996-12-31
2016,Walker County,Texas,30.523609999999998,-95.58334,2001-09-11
2017,Walker County,Texas,30.6,-95.63,2005-01-28
2018,Wharton County,Texas,29.17805,-96.29222,2004-09-12
2019,Williamson County,Texas,30.515590000000003,-97.67403,2017-06-23
2020,Williamson County,Texas,30.77532,-97.93719,2017-06-24
2023,Bradley County,Tennessee,35.129,-84.8215,2007-04-28
2024,Campbell County,Tennessee,36.4583,-83.92841,1995-06-24
2027,Carroll County,Tennessee,36.12292,-88.65445,1981-10-15
2029,Tyler County,Texas,30.775,-94.41528000000001,2003-12-12
2030,Trinity County,Texas,31.223329999999997,-94.96611,1995-11-15
